Link	Type	Score	CLR_score	ELNET_score	GENIE3_score	MI_score	NARROMI_score	PCOR_score	PEARSON_score	TOMSimilarity_score	PLSNET_score	SPEARMAN_score	TIGRESS_score	irp_score
reaction	0.0	0.03183962264150944	0.25358337761657523	0.7125	0.013508669616651715	0.21038957956145418	0.07861614534946255	0.0057189712398804	0.5560669807674916	0.2008128318531197	0.012153199503620081	0.6643885203783441	0.029001450072503626	0.1444345692496938
binding	0.0	0.3974056603773585	0.382021277622247	0.8142857142857143	0.048995182773627306	0.3512116882098245	0.14131245389778338	0.021014623785789468	0.7355622376379962	0.24846739509016003	0.01636041694783976	0.7063963937002996	0.17215860793039653	0.22589267311602948
catalysis	0.0	0.3974056603773585	0.382021277622247	0.8142857142857143	0.048995182773627306	0.3512116882098245	0.14131245389778338	0.021014623785789468	0.7355622376379962	0.24846739509016003	0.01636041694783976	0.7063963937002996	0.17215860793039653	0.22589267311602948
reaction	0.0	0.3974056603773585	0.382021277622247	0.8142857142857143	0.048995182773627306	0.3512116882098245	0.14131245389778338	0.021014623785789468	0.7355622376379962	0.24846739509016003	0.01636041694783976	0.7063963937002996	0.17215860793039653	0.22589267311602948
binding	0.0	0.08726415094339623	0.3898213131970524	0.8714285714285713	0.04050799470776064	0.3335399929805888	0.11864359647322718	0.01578328527065605	0.7139044318143685	0.246631099504768	0.012152615458534527	0.7305024855301405	0.4117205860293015	0.26238859226837896
catalysis	0.0	0.07665094339622641	0.3898213131970524	0.8714285714285713	0.04050799470776064	0.3335399929805888	0.11864359647322718	0.01578328527065605	0.7139044318143685	0.246631099504768	0.012152615458534527	0.7305024855301405	0.4117205860293015	0.26238859226837896
reaction	0.0	0.07665094339622641	0.3898213131970524	0.8714285714285713	0.04050799470776064	0.3335399929805888	0.11864359647322718	0.01578328527065605	0.7139044318143685	0.246631099504768	0.012152615458534527	0.7305024855301405	0.4117205860293015	0.26238859226837896
regulation	0.0	0.003537735849056617	0.3039140382835185	0.7160714285714286	0.01442116268056984	0.24964912741351045	0.09144686255899806	0.012950622428985023	0.5823080078967328	0.2181563525071106	0.012231461545084461	0.6368716219746037	0.0005000250012500626	0.16900498733801658
binding	0.0	0.2712264150943396	0.3039140382835185	0.7160714285714286	0.01442116268056984	0.24964912741351045	0.09144686255899806	0.012950622428985023	0.5823080078967328	0.2181563525071106	0.012231461545084461	0.6368716219746037	0.0005000250012500626	0.16900498733801658
catalysis	0.0	0.05424528301886794	0.3039140382835185	0.7160714285714286	0.01442116268056984	0.24964912741351045	0.09144686255899806	0.012950622428985023	0.5823080078967328	0.2181563525071106	0.012231461545084461	0.6368716219746037	0.0005000250012500626	0.16900498733801658
reaction	0.0	0.05424528301886794	0.3039140382835185	0.7160714285714286	0.01442116268056984	0.24964912741351045	0.09144686255899806	0.012950622428985023	0.5823080078967328	0.2181563525071106	0.012231461545084461	0.6368716219746037	0.0005000250012500626	0.16900498733801658
binding	0.0	0.3466981132075471	0.8015911684502951	0.9339285714285714	0.2361836869400337	0.7570358848223119	0.4128662764623273	0.07769963219668617	0.9111991862110096	0.38454162744718473	0.10055548041382906	0.9117392537956042	1.0	0.7650030391385912
binding	0.0	0.883254716981132	0.19423585280407588	0.0035714285714285718	0.05266734935862433	0.18527130684943485	0.043866275403915564	0.04709551635279963	0.331384106782734	0.04915209413573442	0.1655981480709064	0.3497288403560043	0.06125306265313267	0.11553321456843577
catalysis	1.0	0.9316037735849056	0.3011227322039923	0.8660714285714285	0.16313832252453297	0.31418762520016774	0.06491114833141945	0.05173638564795468	0.5528841595912051	0.10671013271539978	0.08374860966850624	0.5694052214433062	0.04650232511625582	0.25663457738907147
catalysis	1.0	0.9268867924528301	0.4762778053303577	0.8964285714285714	0.15225391729510787	0.4228860462021474	0.30896958612002784	0.07943330503390972	0.6307556741355806	0.10254354331284504	0.10569507716671357	0.6871390486049843	0.295664783239162	0.40174786571077115
catalysis	1.0	0.9351415094339623	0.40784435312909734	0.06249999999999999	0.10029393105960231	0.5131088260110334	0.2590511132063105	0.01756564997784735	0.8947784649886737	0.8429894828705949	0.019041378572232676	0.9273146795963798	0.21172487195788361	0.34278857703986587
reaction	1.0	0.9351415094339623	0.40784435312909734	0.06249999999999999	0.10029393105960231	0.5131088260110334	0.2590511132063105	0.01756564997784735	0.8947784649886737	0.8429894828705949	0.019041378572232676	0.9273146795963798	0.21172487195788361	0.34278857703986587
binding	0.0	0.9351415094339623	0.6096265952367685	0.8875	0.17139920496345962	0.8113134344017323	0.3749077085938957	0.018478718895685954	0.9708922714295484	0.9104734139788317	0.028594312014114033	0.9699033597852452	0.11020551027551378	0.4994505920084439
catalysis	0.0	0.3620283018867924	0.6096265952367685	0.8875	0.17139920496345962	0.8113134344017323	0.38544501258240316	0.018478718895685954	0.9708922714295484	0.9104734139788317	0.028594312014114033	0.9699033597852452	0.11020551027551378	0.4994505920084439
reaction	0.0	0.3620283018867924	0.6096265952367685	0.8875	0.17139920496345962	0.8113134344017323	0.38544501258240316	0.018478718895685954	0.9708922714295484	0.9104734139788317	0.028594312014114033	0.9699033597852452	0.11020551027551378	0.4994505920084439
catalysis	1.0	0.9351415094339623	0.5457652941719574	0.8910714285714285	0.15999591162086121	0.7557930157138405	0.3823806058139759	0.010261777715119243	0.9413077889915391	0.9038220708803371	0.020511420052574766	0.9526094964321045	0.00015000750037501878	0.41897052626327724
reaction	1.0	0.9351415094339623	0.5457652941719574	0.8910714285714285	0.15999591162086121	0.7557930157138405	0.3823806058139759	0.010261777715119243	0.9413077889915391	0.9038220708803371	0.020511420052574766	0.9526094964321045	0.00015000750037501878	0.41897052626327724
binding	0.0	0.9351415094339623	0.5159357283777636	0.8482142857142856	0.13741279887231136	0.7291329134861767	0.35587727690687676	0.02250382782995968	0.941452977534359	0.8965638234793903	0.014263646420273295	0.9351842476835763	0.05366696906273886	0.44463188351762895
catalysis	0.0	0.9351415094339623	0.5159357283777636	0.8482142857142856	0.13741279887231136	0.7291329134861767	0.35587727690687676	0.02250382782995968	0.941452977534359	0.8965638234793903	0.014263646420273295	0.9351842476835763	0.05366696906273886	0.44463188351762895
reaction	0.0	0.9351415094339623	0.5159357283777636	0.8482142857142856	0.13741279887231136	0.7291329134861767	0.35587727690687676	0.02250382782995968	0.941452977534359	0.8965638234793903	0.014263646420273295	0.9351842476835763	0.05366696906273886	0.44463188351762895
binding	0.0	0.9351415094339623	0.6665207305525652	0.8999999999999999	0.2642388498496291	0.909690443293901	0.4544189337595709	0.024727172393809574	0.9794357419244202	0.9016377621521426	0.02684757917449023	0.9904151225841379	0.8128406420321017	0.7127259169599687
catalysis	0.0	0.9351415094339623	0.6665207305525652	0.8999999999999999	0.2642388498496291	0.909690443293901	0.4544189337595709	0.024727172393809574	0.9794357419244202	0.9016377621521426	0.02684757917449023	0.9904151225841379	0.8128406420321017	0.7127259169599687
reaction	0.0	0.9351415094339623	0.6665207305525652	0.8999999999999999	0.2642388498496291	0.909690443293901	0.4544189337595709	0.024727172393809574	0.9794357419244202	0.9016377621521426	0.02684757917449023	0.9904151225841379	0.8128406420321017	0.7127259169599687
catalysis	1.0	0.3349056603773585	0.5087811052543361	0.8303571428571429	0.17002851379724526	0.7454917582382208	0.31039998937638635	0.02171939868468195	0.9204212329450187	0.902195457997639	0.010658287436718107	0.9503999277588874	0.33940982763423894	0.4384485821072849
reaction	1.0	0.3349056603773585	0.5087811052543361	0.8303571428571429	0.17002851379724526	0.7454917582382208	0.31039998937638635	0.02171939868468195	0.9204212329450187	0.902195457997639	0.010658287436718107	0.9503999277588874	0.33940982763423894	0.4384485821072849
binding	0.0	0.9351415094339623	0.46127381574412124	0.8946428571428571	0.16470264008106125	0.6285500918519461	0.07264380925974313	0.009909096609465129	0.8854380020672584	0.7942840456972368	0.010752513377187656	0.8799982106560438	0.6736836841842092	0.37190654419091296
catalysis	0.0	0.9351415094339623	0.46127381574412124	0.8946428571428571	0.16470264008106125	0.6285500918519461	0.07264380925974313	0.009909096609465129	0.8854380020672584	0.7942840456972368	0.010752513377187656	0.8799982106560438	0.6736836841842092	0.37190654419091296
reaction	0.0	0.9351415094339623	0.46127381574412124	0.8946428571428571	0.16470264008106125	0.6285500918519461	0.07264380925974313	0.009909096609465129	0.8854380020672584	0.7942840456972368	0.010752513377187656	0.8799982106560438	0.6736836841842092	0.37190654419091296
binding	0.0	0.9492924528301887	0.6278954674273638	0.9267857142857142	0.23438747690814923	0.8446357629315632	0.42466927060494586	0.02033646148073537	0.9739700625961354	0.9150634694915208	0.03671925522181327	0.9744663954218654	0.09140457022851144	0.6373342750505756
catalysis	0.0	0.9492924528301887	0.6278954674273638	0.9267857142857142	0.23438747690814923	0.8446357629315632	0.42466927060494586	0.02033646148073537	0.9739700625961354	0.9150634694915208	0.03671925522181327	0.9744663954218654	0.09140457022851144	0.6373342750505756
reaction	0.0	0.9492924528301887	0.6278954674273638	0.9267857142857142	0.23438747690814923	0.8446357629315632	0.42466927060494586	0.02033646148073537	0.9739700625961354	0.9150634694915208	0.03671925522181327	0.9744663954218654	0.09140457022851144	0.6373342750505756
binding	0.0	0.9351415094339623	0.5251408720791996	0.8624999999999999	0.16280999951487024	0.7412256940010348	0.36222046516552825	0.01164803690491738	0.9521320582264544	0.9049401963744942	0.019675602864721677	0.9298892077012278	0.004585943582893431	0.3654173597171697
catalysis	0.0	0.9351415094339623	0.5251408720791996	0.8624999999999999	0.16280999951487024	0.7412256940010348	0.36222046516552825	0.01164803690491738	0.9521320582264544	0.9049401963744942	0.019675602864721677	0.9298892077012278	0.004585943582893431	0.3654173597171697
reaction	0.0	0.9351415094339623	0.5251408720791996	0.8624999999999999	0.16280999951487024	0.7412256940010348	0.36222046516552825	0.01164803690491738	0.9521320582264544	0.9049401963744942	0.019675602864721677	0.9298892077012278	0.004585943582893431	0.3654173597171697
binding	0.0	0.9351415094339623	0.5622533213056297	0.9017857142857142	0.20602848128331813	0.7748111524772537	0.3730251492952026	0.019228092831148978	0.9754075321406505	0.8938409555278488	0.024956733210005723	0.9343500546969913	0.5035251762588131	0.48162272934337536
catalysis	0.0	0.9351415094339623	0.5622533213056297	0.9017857142857142	0.20602848128331813	0.7748111524772537	0.3730251492952026	0.019228092831148978	0.9754075321406505	0.8938409555278488	0.024956733210005723	0.9343500546969913	0.5035251762588131	0.48162272934337536
reaction	0.0	0.9351415094339623	0.5622533213056297	0.9017857142857142	0.20602848128331813	0.7748111524772537	0.3730251492952026	0.019228092831148978	0.9754075321406505	0.8938409555278488	0.024956733210005723	0.9343500546969913	0.5035251762588131	0.48162272934337536
catalysis	1.0	0.9351415094339623	0.5664489133303195	0.8982142857142856	0.2056611268669123	0.7656016043536696	0.4245140935244076	0.025007430537197287	0.9610400446373424	0.9068757290147467	0.03983153414188859	0.973346491337375	0.022751137556877847	0.5873059841492184
reaction	1.0	0.9351415094339623	0.5664489133303195	0.8982142857142856	0.2056611268669123	0.7656016043536696	0.4245140935244076	0.025007430537197287	0.9610400446373424	0.9068757290147467	0.03983153414188859	0.973346491337375	0.022751137556877847	0.5873059841492184
catalysis	1.0	0.884433962264151	0.48906272713790744	0.9107142857142857	0.25289295563459413	0.6121072694574378	0.4919329000963726	0.027282532007684598	0.9257458425543933	0.721578550545381	0.038888203987869574	0.961619823428456	0.13010650532526624	0.5331292362506875
reaction	1.0	0.884433962264151	0.48906272713790744	0.9107142857142857	0.25289295563459413	0.6121072694574378	0.4919329000963726	0.027282532007684598	0.9257458425543933	0.721578550545381	0.038888203987869574	0.961619823428456	0.13010650532526624	0.5331292362506875
catalysis	1.0	0.9492924528301887	0.434139360797847	0.8714285714285713	0.2468178319732823	0.6156735200074214	0.29691692159084493	0.018652159593460275	0.9179612653648993	0.8216630843866835	0.014297180342268916	0.8754111919710592	0.17077996756980712	0.38586951527380475
reaction	1.0	0.9492924528301887	0.434139360797847	0.8714285714285713	0.2468178319732823	0.6156735200074214	0.29691692159084493	0.018652159593460275	0.9179612653648993	0.8216630843866835	0.014297180342268916	0.8754111919710592	0.17077996756980712	0.38586951527380475
binding	0.0	0.9351415094339623	0.5419150183632915	0.9053571428571429	0.23885695564108714	0.7656295969011577	0.0808846658384969	0.011117895682143695	0.9397508735536403	0.8039398384731854	0.013866641773367239	0.936625316067902	0.06990349517475875	0.4155362340149843
catalysis	0.0	0.9351415094339623	0.5419150183632915	0.9053571428571429	0.23885695564108714	0.7656295969011577	0.0808846658384969	0.011117895682143695	0.9397508735536403	0.8039398384731854	0.013866641773367239	0.936625316067902	0.06990349517475875	0.4155362340149843
reaction	0.0	0.9351415094339623	0.5419150183632915	0.9053571428571429	0.23885695564108714	0.7656295969011577	0.0808846658384969	0.011117895682143695	0.9397508735536403	0.8039398384731854	0.013866641773367239	0.936625316067902	0.06990349517475875	0.4155362340149843
catalysis	1.0	0.9351415094339623	0.5765535235563508	0.8803571428571428	0.18971335326469316	0.8140902951125516	0.37439709797692894	0.017629795505754366	0.955677335906802	0.8979252574551612	0.03515464710803505	0.9636208438550268	0.03290164508225412	0.5617680303625042
reaction	1.0	0.9351415094339623	0.5765535235563508	0.8803571428571428	0.18971335326469316	0.8140902951125516	0.37439709797692894	0.017629795505754366	0.955677335906802	0.8979252574551612	0.03515464710803505	0.9636208438550268	0.03290164508225412	0.5617680303625042
binding	0.0	0.9351415094339623	0.5821690229740719	0.9125	0.20389859098986501	0.8155627031104254	0.43682856519505736	0.02052825569150168	0.9731081986930128	0.9050522823042264	0.02377267913989043	0.9838906906878099	0.30256512825641285	0.6223801378180429
catalysis	0.0	0.3620283018867924	0.5821690229740719	0.9125	0.20389859098986501	0.8155627031104254	0.43682856519505736	0.02052825569150168	0.9731081986930128	0.9050522823042264	0.02377267913989043	0.9838906906878099	0.30256512825641285	0.6223801378180429
reaction	0.0	0.3620283018867924	0.5821690229740719	0.9125	0.20389859098986501	0.8155627031104254	0.43682856519505736	0.02052825569150168	0.9731081986930128	0.9050522823042264	0.02377267913989043	0.9838906906878099	0.30256512825641285	0.6223801378180429
binding	0.0	0.3620283018867924	0.49894781491232354	0.9196428571428571	0.1261970093464201	0.6927817913181338	0.3003243774519226	0.009519726831340022	0.9299295379407576	0.9140218904859612	0.015221431690159796	0.9112043275429565	0.002257255719928854	0.35031356296005534
catalysis	0.0	0.3620283018867924	0.49894781491232354	0.9196428571428571	0.1261970093464201	0.6927817913181338	0.3003243774519226	0.009519726831340022	0.9299295379407576	0.9140218904859612	0.015221431690159796	0.9112043275429565	0.002257255719928854	0.35031356296005534
reaction	0.0	0.3620283018867924	0.49894781491232354	0.9196428571428571	0.1261970093464201	0.6927817913181338	0.3003243774519226	0.009519726831340022	0.9299295379407576	0.9140218904859612	0.015221431690159796	0.9112043275429565	0.002257255719928854	0.35031356296005534
catalysis	1.0	0.9351415094339623	0.5552170923134103	0.9696428571428571	0.1424700446714986	0.7791108077714254	0.3844688707238215	0.016955010247090792	0.9629233768700916	0.914295270802381	0.014409609021238263	0.9606605014938832	0.20293157515018606	0.5398061515315814
reaction	1.0	0.9351415094339623	0.5552170923134103	0.9696428571428571	0.1424700446714986	0.7791108077714254	0.3844688707238215	0.016955010247090792	0.9629233768700916	0.914295270802381	0.014409609021238263	0.9606605014938832	0.20293157515018606	0.5398061515315814
catalysis	1.0	0.9351415094339623	0.45906296978010186	0.7071428571428572	0.11986091098511996	0.6524893184637668	0.31242596053402866	0.016167956549455204	0.9221511389871283	0.9072775980798838	0.017204994811976175	0.919019673086025	0.005828862871715017	0.40128444630570714
reaction	1.0	0.9351415094339623	0.45906296978010186	0.7071428571428572	0.11986091098511996	0.6524893184637668	0.31242596053402866	0.016167956549455204	0.9221511389871283	0.9072775980798838	0.017204994811976175	0.919019673086025	0.005828862871715017	0.40128444630570714
binding	0.0	0.9351415094339623	0.5416445206607394	0.8964285714285714	0.1595596782513793	0.7626735838864147	0.35853237780844116	0.011567905467194342	0.9513814025688961	0.8953363458586654	0.018113330931285684	0.9412363178012507	0.005750287514375719	0.4234721272263495
catalysis	0.0	0.9351415094339623	0.5416445206607394	0.8964285714285714	0.1595596782513793	0.7626735838864147	0.35853237780844116	0.011567905467194342	0.9513814025688961	0.8953363458586654	0.018113330931285684	0.9412363178012507	0.005750287514375719	0.4234721272263495
reaction	0.0	0.9351415094339623	0.5416445206607394	0.8964285714285714	0.1595596782513793	0.7626735838864147	0.35853237780844116	0.011567905467194342	0.9513814025688961	0.8953363458586654	0.018113330931285684	0.9412363178012507	0.005750287514375719	0.4234721272263495
binding	0.0	0.9492924528301887	0.5458335352336955	0.9178571428571428	0.12915956965039316	0.769878865609851	0.32768483371289686	0.010977546368293933	0.9459043964748594	0.9050659513200473	0.02884000031343753	0.9759147629948236	0.003028722864714664	0.4150124256789488
catalysis	0.0	0.9492924528301887	0.5458335352336955	0.9178571428571428	0.12915956965039316	0.769878865609851	0.32768483371289686	0.010977546368293933	0.9459043964748594	0.9050659513200473	0.02884000031343753	0.9759147629948236	0.003028722864714664	0.4150124256789488
reaction	0.0	0.9492924528301887	0.5458335352336955	0.9178571428571428	0.12915956965039316	0.769878865609851	0.32768483371289686	0.010977546368293933	0.9459043964748594	0.9050659513200473	0.02884000031343753	0.9759147629948236	0.003028722864714664	0.4150124256789488
catalysis	1.0	0.9492924528301887	0.5256374696851005	0.8785714285714286	0.20538484573290705	0.7234784188935811	0.2989738538579322	0.018191156054127425	0.9406920248170262	0.8346595846292825	0.021983505690716297	0.8933390419940048	0.09470473523676184	0.40512702023948144
reaction	1.0	0.9492924528301887	0.5256374696851005	0.8785714285714286	0.20538484573290705	0.7234784188935811	0.2989738538579322	0.018191156054127425	0.9406920248170262	0.8346595846292825	0.021983505690716297	0.8933390419940048	0.09470473523676184	0.40512702023948144
catalysis	1.0	0.9351415094339623	0.5249246383534512	0.9428571428571428	0.19405578859529068	0.7296199838124696	0.3754850713628259	0.024498487621929355	0.95192817644292	0.9136938341062574	0.015184977542736405	0.9389370733819757	0.03623038294771882	0.5011126004130078
reaction	1.0	0.9351415094339623	0.5249246383534512	0.9428571428571428	0.19405578859529068	0.7296199838124696	0.3754850713628259	0.024498487621929355	0.95192817644292	0.9136938341062574	0.015184977542736405	0.9389370733819757	0.03623038294771882	0.5011126004130078
catalysis	1.0	0.9351415094339623	0.4021367693871031	0.4767857142857143	0.18908961607850402	0.5087587841313832	0.267276365385904	0.023557870081089772	0.8837945913272541	0.8253045102013957	0.014802428011697838	0.8900658772628918	0.010343374311572723	0.3496322182823549
reaction	1.0	0.9351415094339623	0.4021367693871031	0.4767857142857143	0.18908961607850402	0.5087587841313832	0.267276365385904	0.023557870081089772	0.8837945913272541	0.8253045102013957	0.014802428011697838	0.8900658772628918	0.010343374311572723	0.3496322182823549
catalysis	1.0	0.9492924528301887	0.5121010740169655	0.9249999999999999	0.1412631323492652	0.7240662623908312	0.3235701022676578	0.0199875611987576	0.932655169663058	0.9198284884067186	0.0177856329678655	0.9395230939550518	0.011343424314072849	0.4679446364783275
reaction	1.0	0.9492924528301887	0.5121010740169655	0.9249999999999999	0.1412631323492652	0.7240662623908312	0.3235701022676578	0.0199875611987576	0.932655169663058	0.9198284884067186	0.0177856329678655	0.9395230939550518	0.011343424314072849	0.4679446364783275
binding	0.0	0.9351415094339623	0.489322536481392	0.6124999999999999	0.21529193515035241	0.7064645485303156	0.28038666141372776	0.016483985689664315	0.907231729079909	0.8766699378535189	0.01049889179878537	0.9466106061173248	0.010343374311572723	0.4071119781444582
catalysis	0.0	0.9351415094339623	0.489322536481392	0.6124999999999999	0.21529193515035241	0.7064645485303156	0.28038666141372776	0.016483985689664315	0.907231729079909	0.8766699378535189	0.01049889179878537	0.9466106061173248	0.010343374311572723	0.4071119781444582
reaction	0.0	0.9351415094339623	0.489322536481392	0.6124999999999999	0.21529193515035241	0.7064645485303156	0.28038666141372776	0.016483985689664315	0.907231729079909	0.8766699378535189	0.01049889179878537	0.9466106061173248	0.010343374311572723	0.4071119781444582
binding	0.0	0.9492924528301887	0.6788493416460833	0.9107142857142857	0.23607041932830855	0.9170916728497538	0.45639227103115676	0.012917475984521486	0.9784688480115983	0.889045864777845	0.034305932257875954	0.9945506343151332	0.8253412670633533	0.7186584730264963
catalysis	0.0	0.9492924528301887	0.6788493416460833	0.9107142857142857	0.23607041932830855	0.9170916728497538	0.45639227103115676	0.012917475984521486	0.9784688480115983	0.889045864777845	0.034305932257875954	0.9945506343151332	0.8253412670633533	0.7186584730264963
reaction	0.0	0.9492924528301887	0.6788493416460833	0.9107142857142857	0.23607041932830855	0.9170916728497538	0.45639227103115676	0.012917475984521486	0.9784688480115983	0.889045864777845	0.034305932257875954	0.9945506343151332	0.8253412670633533	0.7186584730264963
binding	0.0	0.8879716981132075	0.25766961950619083	0.007142857142857143	0.012686407981263277	0.14469666911638782	0.10811582850642883	0.006901598203032385	0.4594383421379544	0.0909298007106975	0.07874772362344103	0.3831278420564025	0.3253591250991121	0.1195805857463744
binding	0.0	0.8856132075471699	0.6170369167963471	0.9232142857142857	0.037966514403592805	0.22109504942280203	0.13013623645476918	0.016767327223234683	0.6833355504619205	0.13171732377958797	0.12096785615397844	0.572434384725843	0.4917745887294365	0.36713581864416345
binding	0.0	0.9044811320754718	0.40891894430610487	0.08750000000000001	0.016610977663199154	0.1946264162199569	0.07940694162246267	0.019835961181443748	0.5861827914898633	0.14270529883745048	0.04566789668184032	0.5971473519534245	0.17590165222546844	0.17741217677152896
binding	0.0	0.8856132075471699	0.12372639239933883	0.3035714285714286	0.006557413325428948	0.09543986285443254	0.04048618916358727	0.013256024885171767	0.4472630986606295	0.0665959453658514	0.08861662545660767	0.22186373937225098	0.016100805040252013	0.12145526821218569
binding	0.0	0.9033018867924529	0.2485220285074256	0.45535714285714285	0.015236766017160923	0.13265819414365673	0.07390248981867592	0.008153069193417335	0.49773207773320444	0.06396958066600601	0.0706577257800275	0.4260720970057998	0.04140207010350518	0.1695406108996769
binding	0.0	0.8997641509433962	0.5194423323333391	0.7732142857142856	0.02804985846488686	0.2083091734321388	0.08873083019404589	0.009694452275023784	0.6141650514269661	0.10645260845733229	0.048730726451338656	0.523508966062631	0.004900245012250614	0.2154782081291378
catalysis	1.0	0.7429245283018868	0.38106343621351413	0.019642857142857142	0.015612232843595737	0.29695429326459555	0.07335486209925675	0.007439080831002866	0.5915609458100652	0.19765310215593926	0.09708527919715605	0.5263963165374484	0.0895616209381898	0.18665824722440658
reaction	1.0	0.7429245283018868	0.38106343621351413	0.019642857142857142	0.015612232843595737	0.29695429326459555	0.07335486209925675	0.007439080831002866	0.5915609458100652	0.19765310215593926	0.09708527919715605	0.5263963165374484	0.0895616209381898	0.18665824722440658
binding	0.0	0.30778301886792453	0.4224832941441085	0.8875	0.02211555399653062	0.3120019670922971	0.13691201333458605	0.003959658545007038	0.7426970703557216	0.22617487056802085	0.10549406831643506	0.6250844750741571	0.002150107505375269	0.28389886691986255
catalysis	0.0	0.1721698113207547	0.4224832941441085	0.8875	0.02211555399653062	0.3120019670922971	0.13691201333458605	0.003959658545007038	0.7426970703557216	0.22617487056802085	0.10549406831643506	0.6250844750741571	0.002150107505375269	0.28389886691986255
reaction	0.0	0.1721698113207547	0.4224832941441085	0.8875	0.02211555399653062	0.3120019670922971	0.13691201333458605	0.003959658545007038	0.7426970703557216	0.22617487056802085	0.10549406831643506	0.6250844750741571	0.002150107505375269	0.28389886691986255
catalysis	1.0	0.6591981132075471	0.35267433234901985	0.06249999999999999	0.010655779912409834	0.19328557319527703	0.08903511597767123	0.0035022890012466027	0.5913158757874329	0.18832727942190933	0.14836492441312837	0.42142772755298763	0.24409791918167337	0.16420669293147563
reaction	1.0	0.6591981132075471	0.35267433234901985	0.06249999999999999	0.010655779912409834	0.19328557319527703	0.08903511597767123	0.0035022890012466027	0.5913158757874329	0.18832727942190933	0.14836492441312837	0.42142772755298763	0.24409791918167337	0.16420669293147563
catalysis	1.0	0.1721698113207547	0.3808472024877659	0.5857142857142857	0.014292282506147452	0.137241134018408	0.13285226881972137	0.018467523252760836	0.524831879647636	0.1464254581832916	0.11547101849042937	0.40001816455228284	0.3698684934246713	0.24964652783338961
reaction	1.0	0.1721698113207547	0.3808472024877659	0.5857142857142857	0.014292282506147452	0.137241134018408	0.13285226881972137	0.018467523252760836	0.524831879647636	0.1464254581832916	0.11547101849042937	0.40001816455228284	0.3698684934246713	0.24964652783338961
binding	0.0	0.49999999999999994	0.45307995524675526	0.43571428571428567	0.012082951820146577	0.22502240383538205	0.08725361374020658	0.003327214840815992	0.5948982228829686	0.16690164388313744	0.10134686150475615	0.5557807644899061	0.007250362518125907	0.19186482331642882
catalysis	0.0	0.49999999999999994	0.45307995524675526	0.43571428571428567	0.012082951820146577	0.22502240383538205	0.08725361374020658	0.003327214840815992	0.5948982228829686	0.16690164388313744	0.10134686150475615	0.5557807644899061	0.007250362518125907	0.19186482331642882
reaction	0.0	0.49999999999999994	0.45307995524675526	0.43571428571428567	0.012082951820146577	0.22502240383538205	0.08725361374020658	0.003327214840815992	0.5948982228829686	0.16690164388313744	0.10134686150475615	0.5557807644899061	0.007250362518125907	0.19186482331642882
catalysis	1.0	0.2464622641509434	0.2817899571954569	0.7857142857142857	0.020214341827290157	0.27490680301202053	0.10491866050070152	0.01592712175197429	0.6427414517130555	0.1970754495473441	0.1310027241322903	0.5047187690398032	0.16007228932875214	0.23116620215325925
reaction	1.0	0.2464622641509434	0.2817899571954569	0.7857142857142857	0.020214341827290157	0.27490680301202053	0.10491866050070152	0.01592712175197429	0.6427414517130555	0.1970754495473441	0.1310027241322903	0.5047187690398032	0.16007228932875214	0.23116620215325925
catalysis	1.0	0.8903301886792454	0.4751423727248126	0.8392857142857142	0.03503801091530739	0.2607481724925409	0.10727232404070955	0.0022305373790055044	0.6521581128768017	0.1784812139457325	0.07861193314104947	0.6303409336308761	0.00895044752237612	0.23958914522093813
reaction	1.0	0.8903301886792454	0.4751423727248126	0.8392857142857142	0.03503801091530739	0.2607481724925409	0.10727232404070955	0.0022305373790055044	0.6521581128768017	0.1784812139457325	0.07861193314104947	0.6303409336308761	0.00895044752237612	0.23958914522093813
binding	0.0	0.7334905660377358	0.3975374862622521	0.8946428571428571	0.020693739340699797	0.3512324026949657	0.1338258099451096	0.0032798627772966534	0.7348908693407012	0.2331266586342609	0.08878502512294272	0.6610298508661061	0.5632353046223739	0.2525543861399526
catalysis	0.0	0.7334905660377358	0.3975374862622521	0.8946428571428571	0.020693739340699797	0.3512324026949657	0.1338258099451096	0.0032798627772966534	0.7348908693407012	0.2331266586342609	0.08878502512294272	0.6610298508661061	0.5632353046223739	0.2525543861399526
reaction	0.0	0.7334905660377358	0.3975374862622521	0.8946428571428571	0.020693739340699797	0.3512324026949657	0.1338258099451096	0.0032798627772966534	0.7348908693407012	0.2331266586342609	0.08878502512294272	0.6610298508661061	0.5632353046223739	0.2525543861399526
catalysis	1.0	0.16037735849056606	0.3071402783589413	0.09821428571428571	0.008973067088760769	0.17474722869580986	0.059370372954031844	0.013406670519810036	0.5234448656960157	0.1461840633638929	0.09652994966164079	0.48290670792307105	0.09264034630302943	0.11396178956032918
reaction	1.0	0.16037735849056606	0.3071402783589413	0.09821428571428571	0.008973067088760769	0.17474722869580986	0.059370372954031844	0.013406670519810036	0.5234448656960157	0.1461840633638929	0.09652994966164079	0.48290670792307105	0.09264034630302943	0.11396178956032918
binding	0.0	0.1721698113207547	0.41345491945801827	0.7875	0.038993499593957426	0.3098913290116946	0.10940319143715144	0.0023667020918930917	0.6771593740091977	0.17432610651646738	0.07904656002555004	0.6450123027824402	0.0003500175008750438	0.21316373670951214
